@relation aggregate

@attribute r numeric
@attribute d numeric
@attribute dToCritical numeric
@attribute dToDesirable numeric
@attribute hasLM numeric
@attribute Label {N,Y}

@data
0,0,-1,16,0.5,N
0,0.01,-1,15,0.33,N
0.33,0.01,1,15,0.33,N
0.5,0.5,1,1,0.17,N
0,1,-1,0,0.17,N
0,0.01,-1,10,0.33,N
0,0.01,-1,9,0.5,N
0,0.02,-1,9,0.33,N
0,0.01,-1,12,0.33,N
0,0,-1,18,0.5,N
0,0,-1,16,0.5,N
0,0.01,-1,15,0.33,N
0.33,0.01,1,16,0.17,N
0,1,-1,0,0.17,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.06,-1,7,0.17,N
0,0.03,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.06,0.11,7,8,0.33,N
0.01,0.03,6,7,0.17,N
0.04,0.08,5,6,0.33,N
0.08,0.17,4,5,0.5,N
0.11,0.22,2,4,0.5,N
0.33,0.67,1,3,0.33,N
0,0.33,-1,1,0.33,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0,-1,7,0.17,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.06,-1,7,0.17,N
0,0.03,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0,-1,7,0.17,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0,-1,7,0.17,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.06,0.11,7,8,0.33,N
0.01,0.03,6,7,0.17,N
0.04,0.08,5,6,0.33,N
0.08,0.17,4,5,0.5,N
0.11,0.22,2,4,0.5,N
0.33,0.67,1,3,0.33,N
0,0.33,-1,1,0.33,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.06,0.11,7,8,0.33,N
0.03,0.06,5,6,0.33,N
0.08,0.17,4,5,0.5,N
0.11,0.22,2,4,0.5,N
0.33,0.67,1,3,0.33,N
0,0.33,-1,1,0.33,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
0,0,-1,7,0.17,N
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.06,-1,7,0.17,N
0,0.03,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.06,-1,7,0.17,N
0,0.03,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.06,0.01,3,9,0.5,N
0.11,0.02,2,8,0.5,N
0.06,0.11,7,8,0.33,N
0.03,0.06,5,6,0.33,N
0.08,0.17,4,5,0.5,N
0.11,0.22,2,4,0.5,N
0.33,0.67,1,3,0.33,N
0,0.33,-1,1,0.33,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.03,-1,4,0.33,N
0,0.06,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0.08,0.01,2,8,0.5,N
0.33,0.02,1,7,0.33,N
1,0,0,-1,0.33,Y
0,0.01,-1,6,0.33,N
0,0.03,-1,5,0.33,N
0,0.04,-1,3,0.33,N
0,0.11,-1,2,0.17,N
0,0.33,-1,1,0.17,N
0,1,-1,0,0.33,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.07,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.33,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.07,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.17,-1,2,0.2,N
0,0.5,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.06,-1,5,0.4,N
0,0.11,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.17,-1,2,0.2,N
0,0.5,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.07,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.33,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.06,-1,5,0.4,N
0,0.11,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.17,-1,2,0.2,N
0,0.5,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.06,-1,5,0.4,N
0,0.11,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.33,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.07,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.17,-1,2,0.2,N
0,0.5,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0.01,-1,13,0.4,N
0,0.02,-1,6,0.2,N
0,0.06,-1,5,0.4,N
0,0.06,-1,5,0.4,N
0,0.11,-1,4,0.6,N
0,0.22,-1,3,0.4,N
0,0.33,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0,-1,6,0.4,N
0,0,-1,5,0.2,N
0,0.01,-1,4,0.4,N
0,0.04,-1,3,0.6,N
0,0.11,-1,2,0.4,N
0,0.33,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0,-1,7,0.4,N
0,0.01,-1,6,0.2,N
0,0.02,-1,5,0.2,N
0,0.07,-1,4,0.4,N
0,0.22,-1,3,0.2,N
0,0.33,-1,3,0.2,N
0,0.5,-1,1,0,N
0,1,-1,0,0.2,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0,-1,6,0.4,N
0,0,-1,5,0.2,N
0,0.01,-1,4,0.4,N
0,0.04,-1,3,0.6,N
0,0.11,-1,2,0.4,N
0,0.33,-1,1,0.2,N
0,1,-1,0,0.2,N
0,0,-1,8,0.6,N
0,0,-1,7,0.4,N
0,0.01,-1,6,0.2,N
0,0.02,-1,5,0.2,N
0,0.07,-1,4,0.4,N
0,0.22,-1,3,0.2,N
0,0.33,-1,1,0,N
0,1,-1,0,0.2,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0,-1,7,0.4,N
0,0.01,-1,6,0.2,N
0,0.02,-1,5,0.2,N
0,0.07,-1,4,0.4,N
0,0.22,-1,3,0.2,N
0,0.33,-1,1,0,N
0,1,-1,0,0.2,N
0,0,-1,9,0.4,N
0,0,-1,8,0.6,N
0,0,-1,7,0.4,N
0,0.01,-1,6,0.2,N
0,0.02,-1,5,0.2,N
0,0.07,-1,4,0.4,N
0,0.22,-1,3,0.2,N
0,0.33,-1,3,0.2,N
0,0.5,-1,1,0,N
0,1,-1,0,0.2,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,13,15,0.17,N
0.01,0.01,13,15,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.3,0.01,2,15,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,7,14,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,13,15,0.17,N
0.01,0.01,13,15,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.17,0,7,15,0.17,N
0.5,0.5,1,1,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.07,0.01,4,17,0.5,N
0.15,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,10,16,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,14,15,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,10,16,0.33,N
0,1,-1,0,0.33,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0.01,0.01,12,14,0.17,N
0.01,0.06,7,14,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,14,15,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0.22,0.02,4,9,0.33,N
0,0.01,16,16,0.33,N
0,0.01,16,16,0.33,N
0,0.02,15,15,0.33,N
0,0.04,14,14,0.17,N
0,0.01,14,15,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
0.17,0,7,15,0.17,N
0.5,0.5,1,1,0.33,N
0,1,-1,0,0.33,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.02,0.02,6,10,0.33,N
0.02,0.03,5,8,0.17,N
0.07,0.01,5,17,0.33,N
0.1,0.01,3,16,0.5,N
0.3,0.03,2,15,0.33,N
1,0,0,-1,0.33,Y
0,0.01,9,15,0.17,N
0,1,-1,1,0.33,N
0,1,-1,0,0.33,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,14,13,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
0,0.01,9,9,0.17,N
0.5,0.04,1,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.02,0.01,6,14,0.17,N
0,0.06,13,13,0.17,N
0,1,-1,1,0,N
0,1,-1,0,0.17,N
0.07,0.01,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,10,15,0.33,N
0,0.03,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0,0.04,8,7,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.03,0.01,9,15,0.17,N
0.04,0.03,6,14,0,N
0,1,-1,0,0.17,N
0.04,0.01,4,10,0.5,N
0.09,0.02,3,9,0.5,N
0.25,0.01,6,19,0.33,N
1,0,0,-1,0.33,Y
0.01,0.01,9,10,0.17,N
0,0.02,11,17,0.33,N
0,0.02,10,16,0.33,N
0,0.02,9,14,0.33,N
0.01,0.06,8,13,0.17,N
0.01,0.02,8,14,0,N
0,1,-1,0,0.17,N
