@relation tk_aggregate

@attribute R1 numeric
@attribute D1 numeric
@attribute R2 numeric
@attribute D2 numeric
@attribute R3 numeric
@attribute D3 numeric
@attribute R4 numeric
@attribute D4 numeric
@attribute R5 numeric
@attribute D5 numeric
@attribute R6 numeric
@attribute D6 numeric
@attribute R7 numeric
@attribute Label {N,Y}

@data
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.35,0.25,0.4,0.33,0.51,0.45,5,6,0,0,0,0,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.25,0.65,0.29,0.62,0.31,0.18,10,11,0.33,0.45,0.45,0.5,2,N
0.21,0.63,0.24,0.54,0.23,0.15,12,13,0.45,0.5,0.54,0.54,2,N
0.13,0.55,0.22,0.55,0.2,0.21,14,14,0.54,0.54,0.57,0.57,2,N
0.15,0.27,0.2,0.26,0.16,0.24,15,14,0.5,0.5,0.57,0.57,2,N
0.12,0.12,0.18,0.19,0.22,0.24,15,14,0.54,0.54,0.6,0.61,2,N
0.12,0.12,0.15,0.15,0.23,0.24,15,14,0.57,0.65,0.63,0.71,2,N
0.12,0.12,0.15,0.15,0.23,0.24,15,14,0.61,0.62,0.67,0.61,2,N
0.15,0.18,0.18,0.21,0.23,0.28,15,14,0.5,0.54,0.57,0.57,2,N
0.11,0.17,0.21,0.21,0.3,0.32,15,14,0.57,0.46,0.6,0.5,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.68,0.53,0.65,0.53,0.25,0.18,11,11,0.35,0.5,0.41,0.5,2,N
0.33,0.29,0.38,0.27,0.22,0.29,12,11,0.5,0.5,0.54,0.55,2,N
0.29,0.31,0.38,0.4,0.22,0.29,12,11,0.55,0.5,0.5,0.59,2,N
0.14,0.15,0.2,0.21,0.27,0.29,12,11,0.59,0.5,0.54,0.45,2,N
0.07,0.13,0.22,0.19,0.2,0.25,14,13,0.65,0.62,0.57,0.58,2,N
0.06,0.12,0.16,0.17,0.23,0.24,15,14,0.68,0.65,0.73,0.71,2,N
0.06,0.12,0.16,0.17,0.23,0.24,15,14,0.68,0.62,0.73,0.64,2,N
0.06,0.12,0.19,0.23,0.23,0.28,15,14,0.57,0.54,0.6,0.57,2,N
0.06,0.17,0.22,0.23,0.26,0.32,15,14,0.57,0.46,0.6,0.5,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.27,0.25,0.35,0.29,0.23,0.26,11,10,0.45,0.44,0.5,0.5,2,N
0.23,0.31,0.32,0.37,0.23,0.26,11,10,0.5,0.44,0.45,0.5,2,N
0.15,0.17,0.24,0.25,0.29,0.31,11,10,0.55,0.44,0.5,0.45,2,N
0.11,0.14,0.25,0.22,0.22,0.27,13,12,0.62,0.59,0.54,0.54,2,N
0.07,0.13,0.2,0.19,0.24,0.25,14,13,0.65,0.62,0.64,0.69,2,N
0.07,0.13,0.18,0.19,0.24,0.25,14,13,0.65,0.58,0.61,0.58,2,N
0.1,0.19,0.22,0.26,0.24,0.29,14,13,0.62,0.5,0.57,0.5,2,N
0.06,0.19,0.25,0.26,0.28,0.33,14,13,0.54,0.42,0.54,0.46,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.27,0.25,0.35,0.29,0.23,0.26,11,10,0.45,0.44,0.5,0.5,2,N
0.23,0.31,0.32,0.37,0.23,0.26,11,10,0.5,0.44,0.45,0.5,2,N
0.12,0.23,0.28,0.29,0.29,0.31,11,10,0.45,0.44,0.45,0.4,2,N
0.09,0.17,0.28,0.33,0.29,0.36,11,10,0.5,0.33,0.45,0.35,2,N
0.08,0.2,0.32,0.33,0.34,0.4,11,10,0.4,0.22,0.41,0.3,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.2,0.67,0.24,0.58,0.34,0.32,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.59,0.39,0.54,0.29,0.17,11,12,0.4,0.41,0.5,0.5,2,N
0.59,0.3,0.54,0.35,0.15,0.27,13,12,0.46,0.45,0.54,0.54,2,N
0.35,0.29,0.33,0.35,0.25,0.27,13,12,0.5,0.5,0.58,0.58,2,N
0.13,0.14,0.17,0.18,0.25,0.27,13,12,0.54,0.55,0.62,0.5,2,N
0.06,0.12,0.16,0.17,0.22,0.24,15,14,0.61,0.65,0.67,0.68,2,N
0.11,0.12,0.14,0.15,0.21,0.23,16,15,0.6,0.68,0.66,0.73,2,N
0.11,0.12,0.14,0.15,0.21,0.22,16,15,0.63,0.57,0.69,0.6,2,N
0.12,0.12,0.17,0.21,0.21,0.3,16,15,0.53,0.57,0.59,0.6,2,N
0.11,0.2,0.2,0.21,0.29,0.3,16,15,0.57,0.43,0.62,0.47,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.53,0.29,0.62,0.38,0.23,0.17,12,12,0.5,0.5,0.54,0.54,2,N
0.54,0.57,0.59,0.61,0.16,0.22,14,13,0.58,0.46,0.54,0.46,2,N
0.19,0.25,0.2,0.24,0.19,0.25,14,13,0.54,0.46,0.57,0.5,2,N
0.1,0.13,0.2,0.21,0.22,0.25,14,13,0.5,0.54,0.54,0.62,2,N
0.07,0.13,0.18,0.17,0.24,0.25,14,13,0.65,0.62,0.64,0.69,2,N
0.12,0.13,0.17,0.17,0.24,0.25,14,13,0.65,0.58,0.61,0.58,2,N
0.12,0.19,0.2,0.24,0.24,0.29,14,13,0.62,0.5,0.57,0.5,2,N
0.06,0.19,0.23,0.24,0.28,0.33,14,13,0.54,0.42,0.54,0.46,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.53,0.29,0.62,0.38,0.23,0.17,12,12,0.5,0.5,0.54,0.54,2,N
0.54,0.57,0.59,0.61,0.16,0.22,14,13,0.58,0.46,0.54,0.46,2,N
0.19,0.25,0.2,0.24,0.19,0.25,14,13,0.54,0.46,0.57,0.5,2,N
0.1,0.13,0.2,0.21,0.22,0.25,14,13,0.5,0.54,0.54,0.62,2,N
0.07,0.13,0.18,0.17,0.24,0.25,14,13,0.65,0.62,0.64,0.69,2,N
0.12,0.13,0.17,0.17,0.24,0.25,14,13,0.65,0.58,0.61,0.58,2,N
0.12,0.19,0.2,0.24,0.24,0.29,14,13,0.62,0.5,0.57,0.5,2,N
0.06,0.19,0.23,0.24,0.28,0.33,14,13,0.54,0.42,0.54,0.46,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.25,0.65,0.29,0.62,0.31,0.18,10,11,0.33,0.45,0.45,0.5,2,N
0.21,0.63,0.24,0.54,0.23,0.15,12,13,0.45,0.5,0.54,0.54,2,N
0.13,0.55,0.22,0.55,0.2,0.21,14,14,0.54,0.54,0.57,0.57,2,N
0.15,0.27,0.2,0.26,0.16,0.24,15,14,0.5,0.5,0.57,0.57,2,N
0.12,0.12,0.18,0.19,0.22,0.24,15,14,0.54,0.54,0.6,0.61,2,N
0.12,0.12,0.15,0.15,0.23,0.24,15,14,0.57,0.65,0.63,0.71,2,N
0.12,0.12,0.15,0.15,0.23,0.24,15,14,0.61,0.62,0.67,0.61,2,N
0.15,0.18,0.18,0.21,0.23,0.28,15,14,0.5,0.54,0.57,0.57,2,N
0.11,0.17,0.21,0.21,0.3,0.32,15,14,0.57,0.46,0.6,0.5,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.18,0.31,0.26,0.33,0.35,0.31,9,10,0.06,0.39,0.22,0.5,2,N
0.17,0.17,0.27,0.24,0.43,0.32,9,10,0.12,0.17,0.28,0.3,2,N
0.17,0.23,0.3,0.26,0.43,0.4,9,10,0.19,0.22,0.33,0.35,2,N
0.31,0.15,0.33,0.26,0.43,0.4,9,10,0,0.28,0.11,0.4,1,Y
0.14,0.3,0.25,0.26,0.38,0.4,9,10,0.35,0.11,0.45,0.2,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.2,0.67,0.24,0.58,0.34,0.32,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.59,0.39,0.54,0.29,0.17,11,12,0.4,0.41,0.5,0.5,2,N
0.46,0.53,0.43,0.47,0.25,0.14,13,14,0.5,0.54,0.58,0.57,2,N
0.48,0.52,0.42,0.52,0.2,0.2,15,15,0.57,0.57,0.6,0.6,2,N
0.45,0.4,0.36,0.39,0.13,0.22,16,15,0.53,0.54,0.59,0.6,2,N
0.16,0.12,0.16,0.17,0.21,0.23,16,15,0.57,0.57,0.62,0.63,2,N
0.11,0.12,0.13,0.14,0.21,0.23,16,15,0.6,0.68,0.66,0.73,2,N
0.11,0.12,0.13,0.14,0.21,0.22,16,15,0.63,0.57,0.69,0.6,2,N
0.12,0.12,0.16,0.19,0.21,0.3,16,15,0.53,0.57,0.59,0.6,2,N
0.11,0.2,0.19,0.19,0.29,0.3,16,15,0.57,0.43,0.62,0.47,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.27,0.25,0.35,0.29,0.23,0.26,11,10,0.45,0.44,0.5,0.5,2,N
0.23,0.31,0.32,0.37,0.23,0.26,11,10,0.5,0.44,0.45,0.5,2,N
0.12,0.23,0.28,0.29,0.29,0.31,11,10,0.45,0.44,0.45,0.4,2,N
0.09,0.17,0.28,0.33,0.29,0.36,11,10,0.5,0.33,0.45,0.35,2,N
0.08,0.2,0.32,0.33,0.34,0.4,11,10,0.4,0.22,0.41,0.3,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.68,0.53,0.65,0.53,0.25,0.18,11,11,0.35,0.5,0.41,0.5,2,N
0.58,0.47,0.56,0.45,0.21,0.15,13,13,0.5,0.54,0.54,0.54,2,N
0.52,0.55,0.57,0.55,0.15,0.21,15,14,0.61,0.58,0.57,0.57,2,N
0.18,0.24,0.21,0.26,0.18,0.24,15,14,0.57,0.54,0.6,0.61,2,N
0.09,0.12,0.18,0.19,0.22,0.24,15,14,0.61,0.58,0.63,0.64,2,N
0.06,0.12,0.15,0.15,0.23,0.24,15,14,0.68,0.65,0.73,0.71,2,N
0.12,0.12,0.15,0.15,0.23,0.24,15,14,0.68,0.62,0.73,0.64,2,N
0.09,0.13,0.18,0.21,0.23,0.28,15,14,0.57,0.54,0.6,0.57,2,N
0.06,0.17,0.21,0.21,0.26,0.32,15,14,0.57,0.46,0.6,0.5,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.2,0.67,0.24,0.58,0.34,0.32,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.59,0.39,0.54,0.29,0.17,11,12,0.4,0.41,0.5,0.5,2,N
0.59,0.3,0.54,0.35,0.15,0.27,13,12,0.46,0.45,0.54,0.54,2,N
0.35,0.29,0.33,0.35,0.25,0.27,13,12,0.5,0.5,0.58,0.58,2,N
0.13,0.14,0.17,0.18,0.25,0.27,13,12,0.54,0.55,0.62,0.5,2,N
0.06,0.12,0.16,0.17,0.22,0.24,15,14,0.61,0.65,0.67,0.68,2,N
0.11,0.12,0.14,0.15,0.21,0.23,16,15,0.6,0.68,0.66,0.73,2,N
0.11,0.12,0.14,0.15,0.21,0.22,16,15,0.63,0.57,0.69,0.6,2,N
0.12,0.12,0.17,0.21,0.21,0.3,16,15,0.53,0.57,0.59,0.6,2,N
0.11,0.2,0.2,0.21,0.29,0.3,16,15,0.57,0.43,0.62,0.47,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.68,0.53,0.65,0.53,0.25,0.18,11,11,0.35,0.5,0.41,0.5,2,N
0.33,0.29,0.38,0.27,0.22,0.29,12,11,0.5,0.5,0.54,0.55,2,N
0.29,0.31,0.38,0.4,0.22,0.29,12,11,0.55,0.5,0.5,0.59,2,N
0.14,0.15,0.2,0.21,0.27,0.29,12,11,0.59,0.5,0.54,0.45,2,N
0.14,0.19,0.24,0.29,0.27,0.33,12,11,0.45,0.4,0.5,0.45,2,N
0.07,0.2,0.27,0.29,0.31,0.38,12,11,0.45,0.3,0.5,0.36,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.68,0.53,0.65,0.53,0.25,0.18,11,11,0.35,0.5,0.41,0.5,2,N
0.33,0.29,0.38,0.27,0.22,0.29,12,11,0.5,0.5,0.54,0.55,2,N
0.29,0.31,0.38,0.4,0.22,0.29,12,11,0.55,0.5,0.5,0.59,2,N
0.14,0.15,0.2,0.21,0.27,0.29,12,11,0.59,0.5,0.54,0.45,2,N
0.14,0.19,0.24,0.29,0.27,0.33,12,11,0.45,0.4,0.5,0.45,2,N
0.07,0.2,0.27,0.29,0.31,0.38,12,11,0.45,0.3,0.5,0.36,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.25,0.65,0.29,0.62,0.31,0.18,10,11,0.33,0.45,0.45,0.5,2,N
0.62,0.26,0.6,0.27,0.17,0.24,12,11,0.5,0.4,0.54,0.5,2,N
0.27,0.29,0.29,0.31,0.23,0.24,12,11,0.45,0.45,0.54,0.55,2,N
0.14,0.15,0.2,0.21,0.27,0.29,12,11,0.5,0.5,0.58,0.5,2,N
0.07,0.13,0.2,0.19,0.24,0.25,14,13,0.58,0.62,0.57,0.58,2,N
0.12,0.12,0.16,0.17,0.23,0.24,15,14,0.57,0.65,0.63,0.71,2,N
0.06,0.12,0.16,0.17,0.23,0.24,15,14,0.61,0.62,0.67,0.61,2,N
0.15,0.12,0.19,0.23,0.23,0.28,15,14,0.5,0.54,0.57,0.57,2,N
0.11,0.17,0.22,0.23,0.3,0.32,15,14,0.57,0.46,0.6,0.5,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.68,0.53,0.65,0.53,0.25,0.18,11,11,0.35,0.5,0.41,0.5,2,N
0.58,0.47,0.56,0.45,0.21,0.15,13,13,0.5,0.54,0.54,0.54,2,N
0.52,0.55,0.57,0.55,0.15,0.21,15,14,0.61,0.58,0.57,0.57,2,N
0.18,0.24,0.21,0.26,0.18,0.24,15,14,0.57,0.54,0.6,0.61,2,N
0.09,0.12,0.18,0.19,0.22,0.24,15,14,0.61,0.58,0.63,0.64,2,N
0.06,0.12,0.15,0.15,0.23,0.24,15,14,0.68,0.65,0.73,0.71,2,N
0.12,0.12,0.15,0.15,0.23,0.24,15,14,0.68,0.62,0.73,0.64,2,N
0.09,0.13,0.18,0.21,0.23,0.28,15,14,0.57,0.54,0.6,0.57,2,N
0.06,0.17,0.21,0.21,0.26,0.32,15,14,0.57,0.46,0.6,0.5,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.69,0.69,0.83,0.74,0.35,0.33,8,8,0.07,0.21,0.19,0.19,2,N
0.78,0.5,0.74,0.58,0.34,0.38,9,8,0.19,0.14,0.28,0.25,2,N
0.71,0.57,0.71,0.55,0.2,0.2,11,10,0.3,0.33,0.36,0.4,2,N
0.32,0.31,0.42,0.35,0.29,0.31,11,10,0.35,0.33,0.41,0.4,2,N
0.29,0.33,0.42,0.44,0.29,0.31,11,10,0.4,0.44,0.45,0.55,2,N
0.15,0.17,0.22,0.24,0.29,0.31,11,10,0.5,0.44,0.41,0.4,2,N
0,0.14,0.2,0.21,0.25,0.27,13,12,0.62,0.59,0.62,0.62,2,N
0,0.13,0.17,0.18,0.24,0.25,14,13,0.65,0.62,0.71,0.69,2,N
0,0.13,0.17,0.18,0.24,0.25,14,13,0.46,0.5,0.5,0.54,2,N
0,0.13,0.24,0.25,0.32,0.34,14,13,0.46,0.5,0.5,0.54,2,N
0,0.12,0.24,0.25,0.32,0.33,14,13,0.35,0.33,0.39,0.38,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.27,0.25,0.35,0.29,0.23,0.26,11,10,0.45,0.44,0.5,0.5,2,N
0.23,0.31,0.32,0.37,0.23,0.26,11,10,0.5,0.44,0.45,0.5,2,N
0.15,0.17,0.24,0.25,0.29,0.31,11,10,0.55,0.44,0.5,0.45,2,N
0.11,0.14,0.25,0.22,0.22,0.27,13,12,0.62,0.59,0.54,0.54,2,N
0.07,0.13,0.2,0.19,0.24,0.25,14,13,0.65,0.62,0.64,0.69,2,N
0.07,0.13,0.18,0.19,0.24,0.25,14,13,0.65,0.58,0.61,0.58,2,N
0.1,0.19,0.22,0.26,0.24,0.29,14,13,0.62,0.5,0.57,0.5,2,N
0.06,0.19,0.25,0.26,0.28,0.33,14,13,0.54,0.42,0.54,0.46,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.33,0.48,0.27,0.52,0.33,0.34,9,9,0.25,0.31,0.39,0.44,2,N
0.18,0.31,0.26,0.33,0.35,0.31,9,10,0.06,0.39,0.22,0.5,2,N
0.17,0.17,0.27,0.24,0.43,0.32,9,10,0.12,0.17,0.28,0.3,2,N
0.17,0.23,0.3,0.26,0.43,0.4,9,10,0.19,0.22,0.33,0.35,2,N
0.31,0.15,0.33,0.26,0.43,0.4,9,10,0,0.28,0.11,0.4,1,Y
0.14,0.3,0.25,0.26,0.38,0.4,9,10,0.35,0.11,0.45,0.2,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.22,0.36,0.39,0.33,0.55,0.5,6,7,0,0,0,0.07,2,N
0.4,0.2,0.42,0.33,0.55,0.5,6,7,0,0,0,0.14,1,Y
0.18,0.4,0.32,0.33,0.46,0.5,6,7,0.14,0,0.25,0,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.69,0.69,0.83,0.74,0.35,0.33,8,8,0.07,0.21,0.19,0.19,2,N
0.78,0.36,0.82,0.53,0.22,0.28,10,9,0.33,0.38,0.4,0.39,2,N
0.25,0.27,0.35,0.33,0.27,0.28,10,9,0.28,0.25,0.35,0.33,2,N
0.31,0.33,0.46,0.5,0.27,0.28,10,9,0.33,0.38,0.4,0.5,2,N
0.17,0.18,0.27,0.29,0.31,0.34,10,9,0.44,0.38,0.35,0.33,2,N
0,0.15,0.24,0.25,0.27,0.29,12,11,0.59,0.55,0.5,0.5,2,N
0,0.14,0.2,0.21,0.26,0.27,13,12,0.62,0.59,0.65,0.67,2,N
0,0.14,0.2,0.21,0.25,0.27,13,12,0.54,0.5,0.5,0.5,2,N
0,0.14,0.27,0.29,0.3,0.31,13,12,0.5,0.45,0.54,0.5,2,N
0,0.14,0.27,0.29,0.34,0.35,13,12,0.33,0.27,0.38,0.33,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.35,0.25,0.4,0.33,0.51,0.45,5,6,0,0,0,0,2,N
0.25,0.25,0.44,0.38,0.6,0.51,5,6,0,0,0,0,2,N
0.33,0.22,0.47,0.38,0.6,0.55,5,6,0,0,0,0,1,Y
0.2,0.42,0.35,0.38,0.5,0.55,5,6,0,0,0.14,0,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.3,0.64,0.28,0.67,0.36,0.26,8,9,0.14,0.38,0.25,0.39,2,N
0.68,0.35,0.72,0.47,0.27,0.23,10,10,0.28,0.39,0.35,0.45,2,N
0.27,0.25,0.35,0.29,0.23,0.26,11,10,0.45,0.44,0.5,0.5,2,N
0.23,0.31,0.32,0.37,0.23,0.26,11,10,0.5,0.44,0.45,0.5,2,N
0.12,0.23,0.28,0.29,0.29,0.31,11,10,0.45,0.44,0.45,0.4,2,N
0.14,0.17,0.24,0.25,0.27,0.29,12,11,0.41,0.4,0.46,0.45,2,N
0.14,0.21,0.24,0.29,0.27,0.33,12,11,0.45,0.4,0.5,0.45,2,N
0.07,0.21,0.27,0.29,0.31,0.38,12,11,0.45,0.3,0.5,0.36,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.12,0.3,0.27,0.29,0.36,0.33,7,8,0,0.21,0.21,0.31,2,N
0.27,0.5,0.3,0.53,0.29,0.27,9,9,0.31,0.19,0.39,0.28,2,N
0.38,0.33,0.5,0.53,0.25,0.33,10,9,0.39,0.25,0.45,0.33,2,N
0.33,0.38,0.5,0.53,0.26,0.34,10,9,0.33,0.38,0.4,0.5,2,N
0.17,0.18,0.27,0.29,0.31,0.34,10,9,0.5,0.38,0.6,0.44,2,N
0.13,0.18,0.31,0.38,0.31,0.38,10,9,0.44,0.25,0.5,0.33,2,N
0.08,0.24,0.35,0.38,0.36,0.43,10,9,0.33,0.12,0.4,0.22,2,N
0.44,0.79,0.31,0.74,0.45,0.4,6,7,0,0,0,0.07,2,N
0.41,0.25,0.33,0.29,0.46,0.41,6,7,0,0,0,0.14,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.2,0.67,0.24,0.58,0.34,0.32,9,10,0.31,0.33,0.44,0.45,2,N
0.17,0.17,0.27,0.24,0.43,0.32,9,10,0.12,0.17,0.28,0.3,2,N
0.17,0.23,0.3,0.26,0.43,0.4,9,10,0.19,0.22,0.33,0.35,2,N
0.31,0.15,0.33,0.26,0.43,0.4,9,10,0,0.28,0.11,0.4,1,Y
0.14,0.3,0.25,0.26,0.38,0.4,9,10,0.35,0.11,0.45,0.2,2,N
0.38,0.25,0.33,0.29,0.5,0.41,5,6,0,0,0,0,2,N
0.35,0.25,0.4,0.33,0.51,0.45,5,6,0,0,0,0,2,N
0.42,0.32,0.35,0.31,0.51,0.41,6,7,0,0,0,0.07,2,N
0.2,0.7,0.28,0.64,0.37,0.3,8,9,0.07,0.25,0.19,0.39,2,N
0.2,0.67,0.24,0.58,0.34,0.32,9,10,0.31,0.33,0.44,0.45,2,N
0.45,0.59,0.39,0.54,0.29,0.17,11,12,0.4,0.41,0.5,0.5,2,N
0.46,0.53,0.43,0.47,0.25,0.14,13,14,0.5,0.54,0.58,0.57,2,N
0.48,0.52,0.42,0.52,0.2,0.2,15,15,0.57,0.57,0.6,0.6,2,N
0.45,0.4,0.36,0.39,0.13,0.22,16,15,0.53,0.54,0.59,0.6,2,N
0.16,0.12,0.16,0.17,0.21,0.23,16,15,0.57,0.57,0.62,0.63,2,N
0.11,0.12,0.13,0.14,0.21,0.23,16,15,0.6,0.68,0.66,0.73,2,N
0.11,0.12,0.13,0.14,0.21,0.22,16,15,0.63,0.57,0.69,0.6,2,N
